BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,X_COORD,Y_COORD
2014-BFN-1074555,7-ELEVEN STORE 34330B,3810 FEDERAL ,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-05-08 11:50:20,2019-06-11 00:00:00,31856.0,3810 N Federal Blvd,None,Denver,CO,None,1,1,00401,3133554.0,1705551.0
2014-BFN-1073864,ALLIANCE FRANCAISE DE DENVER,715 S FOREST STBLDG 1 ,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2014-06-03 00:00:00,2015-06-03 00:00:00,136633.0,715 S Forest St Bldg 1,None,Denver,CO,None,5,3,04900,3161091.0,1681443.0
2016-BFN-0003203,SALON JOA,7155 E COLFAX AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-10-08 09:39:48,2019-10-24 00:00:00,468300.0,7155 E Colfax Ave,None,Denver,CO,None,8,2,04202,3167207.0,1695086.0
2014-BFN-1074706,DEVILS FOOD,1020 S GAYLORD ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-10-19 15:22:25,2019-11-06 00:00:00,169651.0,1020 S Gaylord St,None,Denver,CO,None,6,3,03402,3151492.0,1679556.0
2001-BFN-5253,RISE & SHINE,5126 W 29TH AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-08-27 10:46:34,2019-09-16 00:00:00,50089.0,5126 W 29th Ave,None,Denver,CO,None,1,1,00501,3125754.0,1701390.0
2017-BFN-0009240,SAVE-A-LOT LEETSDALE,7150 LEETSDALE DR# 350 ,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2019-03-11 08:04:14,2020-04-09 00:00:00,531820.0,7150 Leetsdale Dr # 350,None,Denver,CO,None,6,3,05002,3167373.0,1679652.0
2018-BFN-0007843,MAMMOTH ARTS FOUNDATION,2041 LAWRENCE ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-11-06 09:28:29.000001,2019-11-06 00:00:00,55027.0,2041 Lawrence St,None,Denver,CO,None,9,6,01600,3143056.0,1699581.0
2006-BFN-1022793,WEST EVANS CONOCO,2110 S FEDERAL BLVD,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-07-02 08:24:59,2019-06-08 00:00:00,116503.0,2110 S Federal Blvd,None,Denver,CO,None,7,4,05400,3133807.0,1672273.0
2018-BFN-0006048,BLO - BLOW DRY BAR,5080 E HAMPDEN AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2019-04-02 09:42:32,2020-01-07 00:00:00,181366.0,5080 E Hampden Ave,None,Denver,CO,None,4,3,04004,3161074.0,1663143.0
2018-BFN-0006175,ACCELERATED SCHOOLS,2160 S COOK ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-05 12:01:18,2019-09-05 00:00:00,109928.0,2160 S Cook St,None,Denver,CO,None,6,3,04006,3155573.0,1671990.0
2018-BFN-0004309,REDLINE,2350 ARAPAHOE ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-11 15:04:01,2019-07-11 00:00:00,54834.0,2350 Arapahoe St,None,Denver,CO,None,9,6,01600,3144473.0,1700239.0
2006-BFN-1019435,THE HANGAR BAR,8001 E COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-02 09:30:56,2019-07-10 00:00:00,22482.0,8001 E Colfax Ave,None,Denver,CO,None,8,2,04403,3170173.0,1695123.0
2013-BFN-1068210,DENVER TED'S,2020 LAWRENCE ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-18 10:47:26,2019-12-25 00:00:00,55038.0,2020 Lawrence St,None,Denver,CO,None,9,6,01600,3143061.0,1699380.0
2018-BFN-0004044,HOLY FAMILY CATHOLIC PARISH IN DENVER,4377 N UTICA ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-02 14:42:00.000001,2019-07-02 00:00:00,177382.0,4377 N Utica St,None,Denver,CO,None,1,1,00301,3127801.0,1707882.0
2012-BFN-1059860,MY GOODS MARKET #6546,7680 PENA BLVD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2018-08-27 09:25:21,2019-09-22 00:00:00,223533.0,7680 Pena Blvd,None,Denver,CO,None,11,7,08313,3219006.0,1730351.0
2017-BFN-0004842,CVS/PHARMACY #10784,3770 N SHERIDAN BLVD,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-10-22 10:26:55,2019-10-31 00:00:00,49031.0,3770 N Sheridan Blvd,None,Denver,CO,None,1,1,00302,3125637.0,1705227.0
2016-BFN-0006762,BLUE PAN PIZZA,3509 E 12TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-11-19 11:53:56,2019-12-06 00:00:00,61766.0,3509 E 12th Ave,None,Denver,CO,None,10,2,03703,3155845.0,1693199.0
2015-BFN-0001347,WHIMSY PAINT AND SIP,8246 E NORTHFIELD BLVDSUITE 1425 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-06-22 10:29:55,2019-06-01 00:00:00,251881.0,8340 E Northfield Blvd,None,Denver,CO,None,8,5,04105,3171010.0,1709737.0
2006-BFN-1020731,YZ SYRACUSE MARKET,1131 SYRACUSE ST,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2018-10-08 13:00:09,2019-10-31 00:00:00,246282.0,1131 N Syracuse St,None,Denver,CO,None,5,2,04404,3168987.0,1692687.0
2017-BFN-0007549,PEARL WINE COMPANY LLC,1886 S PEARL ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2017-09-29 00:00:00,2018-09-29 00:00:00,186078.0,1886 S Pearl St,None,Denver,CO,None,7,3,03001,3146261.0,1673868.0
2013-BFN-1066132,AMBLI GOURMET EATERY & WINE,600 S HOLLY STUNIT 114 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-09 12:50:40.000001,2019-07-25 00:00:00,188009.0,600 S Holly St,None,Denver,CO,None,5,3,05001,3162765.0,1682528.0
2018-BFN-0004211,THERE WITH CARE,2000 E BUCHTEL BLVD,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-09 09:23:14,2019-07-09 00:00:00,158592.0,2000 E Buchtel Blvd,None,Denver,CO,None,6,3,03003,3150955.0,1674198.0
2016-BFN-0002367,COLORADO BEVERAGE COMPANY,5080 N CENTRAL PARK BLVD,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-05-03 00:00:00,2017-05-03 00:00:00,493440.0,5080 N Central Park Blvd,None,Denver,CO,None,8,5,04105,3173604.0,1713274.0
2017-BFN-0008569,SMASH BURGER & BAR,9100 PENA BLVD# CC-14 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-30 08:46:48.000001,2020-02-05 00:00:00,263625.0,9100 Pena Blvd Bldg CC # 14,None,Denver,CO,None,11,7,08313,3232658.0,1740249.0
2013-BFN-1064571,MICI HANDCRAFTED ITALIAN,2373 N CENTRAL PARK BLVD UNIT 107 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-09 12:25:21,2019-06-13 00:00:00,233274.0,2373 N Central Park Blvd Unit 107,None,Denver,CO,None,8,5,04105,3171548.0,1699123.0
2016-BFN-0000969,THIRSTY LION GASTROPUB & GRILL,201 N COLUMBINE STUNIT 100 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-07 10:30:34,2019-05-10 00:00:00,264316.0,201 N Columbine St Unit 100,None,Denver,CO,None,10,3,03800,3152682.0,1687514.0
2006-BFN-1021568,CROWNE PLAZA,1450 GLENARM PL,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-10-09 09:20:37,2019-10-15 00:00:00,55347.0,1450 Glenarm Pl,None,Denver,CO,None,9,6,01702,3142895.0,1695682.0
2008-BFN-1036497,ACOVA,3651 N NAVAJO ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-06-22 11:12:14,2019-05-30 00:00:00,246486.0,3651 N Navajo St,None,Denver,CO,None,1,1,01102,3139350.0,1704909.0
2019-BFN-0002040,CONNOISSEUR ENCOUNTERS COMPANY INC.,1920 MARKET ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2019-03-21 00:00:00,2020-03-21 00:00:00,225505.0,1920 Market St,None,Denver,CO,None,9,6,01701,3142284.0,1699508.0
2017-BFN-0004207,MOXY HOTEL CHERRY CREEK,240 N JOSEPHINE ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-09-18 15:50:27,2019-10-03 00:00:00,334747.0,240 N Josephine St,None,Denver,CO,None,10,3,03800,3152442.0,1687736.0
2008-BFN-1031964,SPICY THAI II,2235 ONEIDA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-26 08:41:40,2019-08-06 00:00:00,173999.0,2235 N Oneida St,None,Denver,CO,None,8,2,04202,3166304.0,1698761.0
2018-BFN-0004741,BANDS FOR LANDS,101 W 14TH AVENUE PKWY,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-17 15:35:08,2019-07-17 00:00:00,176314.0,101 W 14th Avenue Pkwy,None,Denver,CO,None,10,6,02000,3143756.0,1694161.0
2005-BFN-1017333,LOLA,1575 BOULDER ST #C ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-11-19 12:06:21,2019-12-15 00:00:00,264289.0,1575 Boulder St Unit C,None,Denver,CO,None,1,1,00402,3137486.0,1701805.0
2008-BFN-1032998,PARK HILL GOLF COURSE,4141 E 35TH AVE,LIQUOR - HOTEL AND RESTAURANT WITH OPTIONAL PREMISES AND CABARET,LICENSE ISSUED - ACTIVE,2018-06-08 11:22:04,2019-06-18 00:00:00,222946.0,4141 E 35th Ave,None,Denver,CO,None,8,2,04101,3157868.0,1704417.0
2018-BFN-0005991,YOUTH ON RECORD,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-04 10:06:32.000001,2019-09-04 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2018-BFN-0006748,FOOD FOR THOUGHT DENVER,4895 W 38TH AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-10-03 10:33:37,2019-10-03 00:00:00,506440.0,4895 W 38th Ave,None,Denver,CO,None,1,1,00301,3126601.0,1705479.0
2018-BFN-0005376,7-ELEVEN STORE 38357A,4908 N HAVANA ST,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2018-12-13 13:18:20,2019-10-16 00:00:00,32575350.0,4908 N Havana St,None,Denver,CO,None,8,5,04105,3178453.0,1712241.0
2017-BFN-0004179,DAGAR,2000 LAWRENCE ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-05-11 08:42:24,2019-05-01 00:00:00,453421.0,2000 Lawrence St,None,Denver,CO,None,9,6,01600,3142991.0,1699312.0
2001-BFN-4539,SHELBY'S,519 18TH ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-12-13 15:16:46,2019-12-17 00:00:00,55276.0,519 18th St,None,Denver,CO,None,9,6,01702,3143910.0,1697046.0
2008-BFN-1034473,SHERATON DENVER DOWNTOWN HOTEL,1550 COURT PL,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2019-02-13 00:00:00,2020-02-11 00:00:00,224503.0,1550 Court Pl,None,Denver,CO,None,9,6,01702,3143674.0,1695456.0
2001-BFN-85247,BROOKLYN'S AT THE PEPSI CENTER,901 AURARIA PKWY,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-10-22 12:23:42,2019-10-21 00:00:00,54171.0,901 Auraria Pkwy,None,Denver,CO,None,9,1,01900,3138468.0,1697354.0
2015-BFN-0001084,LOS CARBONCITOS,3755 N PECOS ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-06 08:41:07,2019-07-30 00:00:00,186663.0,3757 N Pecos St,None,Denver,CO,None,1,1,01102,3138682.0,1705417.0
2018-BFN-0003211,G'S LOCAL BTW,2200 MARKET STUNIT 114 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-22 13:00:14,2019-08-07 00:00:00,270140.0,2200 Market St Unit 114,None,Denver,CO,None,9,6,01600,3143213.0,1700483.0
2015-BFN-0001749,JAIME'S MEXICAN RESTAURANT,1910 S DEPEW ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-10-30 15:03:03,2019-11-30 00:00:00,59395.0,1910 S Depew St,None,Denver,CO,None,2,4,04700,3124706.0,1673440.0
2015-BFN-0001753,WINGSTOP,8100 W CRESTLINE AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-10-22 08:17:51,2019-09-29 00:00:00,156947.0,8100 W Crestline Ave,None,Denver,CO,None,2,4,12010,3115312.0,1650210.0
2006-BFN-1020932,LOW COUNTRY KITCHEN,1575 BOULDER  A ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-13 14:26:41,2019-05-29 00:00:00,536330.0,1575 Boulder St Ste A,None,Denver,CO,None,1,1,00402,3137505.0,1701755.0
2018-BFN-0004541,WISH OF A LIFETIME,970 N YUMA ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-12 09:53:09,2019-07-12 00:00:00,270711.0,970 N Yuma St,None,Denver,CO,None,3,1,01900,3136405.0,1691968.0
2016-BFN-0007073,FRENCH 75,717 17TH SUITE B ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-11 09:10:38,2020-01-08 00:00:00,55131.0,717 17th St,None,Denver,CO,None,9,6,01702,3143092.0,1697280.0
2014-BFN-1070778,MILLERS AND ROSSI,3542 WALNUT ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-02-13 11:48:41,2019-03-12 00:00:00,382856.0,3542 Walnut St,None,Denver,CO,None,9,2,01600,3147729.0,1705096.0
2005-BFN-1015009,THE DAM GRILLE SPORTS & TAP ROOM,8000 E QUINCY AVEUNIT 1500 ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-08-03 13:46:33,2019-08-31 00:00:00,221147.0,8000 E Quincy Ave,None,Denver,CO,None,4,3,06809,3169836.0,1657728.0
2006-BFN-1019717,TAMALES BY LA CASITA,3561 N TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-30 14:11:00,2019-05-21 00:00:00,222797.0,3561 N Tejon St,None,Denver,CO,None,1,1,00402,3137321.0,1704511.0
2018-BFN-0008809,COLORADO BOYS RANCH FOUNDATION,4303 N BRIGHTON BLVD,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-12-19 07:16:05,2019-12-19 00:00:00,222991.0,4303 N Brighton Blvd,None,Denver,CO,None,9,2,03500,3148519.0,1708673.0
2018-BFN-0006787,BBQ SUPPLY CO,2180 S DELAWARE ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2019-01-03 12:42:12,2019-11-06 00:00:00,114686.0,2180 S Delaware St,None,Denver,CO,None,7,3,01403,3143010.0,1671874.0
2017-BFN-0004599,PIEOLOGY,1147 N BROADWAY STE 103 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-10-30 16:06:44,2019-10-09 00:00:00,465663.0,1147 N Broadway Ste 103,None,Denver,CO,None,10,6,02000,3143993.0,1692984.0
2018-BFN-0005489,MI CASA RESOURCE CENTER,1437 N BANNOCK ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-08-15 13:05:56,2019-08-15 00:00:00,67030.0,1437 N Bannock St,None,Denver,CO,None,10,6,02000,3143151.0,1694551.0
2006-BFN-1019534,BEATRICE & WOODSLEY,38 S BROADWAY ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-15 09:24:59.000001,2019-06-07 00:00:00,80940.0,38 S Broadway,None,Denver,CO,None,7,3,02802,3144227.0,1686041.0
2003-BFN-1005441,SHELL,4650 PEORIA ST,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-08-10 13:37:27,2019-08-26 00:00:00,12096.0,4650 N Peoria St,None,Denver,CO,None,8,5,08312,3183681.0,1709991.0
2006-BFN-1023747,QUEEN OF SHEBA ETHIOPIAN RESTAURANT,7225 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-11 08:33:59,2019-06-21 00:00:00,246290.0,7225 E Colfax Ave,None,Denver,CO,None,8,2,04202,3167471.0,1695127.0
2018-BFN-0001973,WINGS OVER THE ROCKIES AIR & SPACE MUSEUM,7711 E ACADEMY BLVD,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-04-23 11:13:30,2019-04-23 00:00:00,172185.0,7711 E Academy Blvd,None,Denver,CO,None,5,3,04405,3170098.0,1688065.0
2012-BFN-1063708,SALT & GRINDER,3609 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-22 10:49:53,2019-06-03 00:00:00,168543.0,3609 W 32nd Ave,None,Denver,CO,None,1,1,00303,3130741.0,1702907.0
2017-BFN-0007945,ARGONAUT WINE & LIQUOR STORE INC.,760 E COLFAX ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2017-10-27 00:00:00,2018-10-27 00:00:00,237297.0,760 E Colfax Ave,None,Denver,CO,None,10,6,02703,3146795.0,1694778.0
2010-BFN-1046614,BERTHAS,900 N JERSEY ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-06-11 00:00:00,2019-06-07 00:00:00,127440.0,900 N Jersey St,None,Denver,CO,None,5,2,04304,3163376.0,1691535.0
2017-BFN-0006039,DENVER FINE WINES,100 S MADISON STSTE 3B ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2018-11-19 08:40:27,2019-11-19 00:00:00,357889.0,100 S Madison St Ste 3B,None,Denver,CO,None,10,3,03800,3155900.0,1685610.0
2018-BFN-0004172,RINO 5K,2701 LARIMER ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-11 10:41:17,2019-07-11 00:00:00,222430.0,2701 Larimer St,None,Denver,CO,None,9,2,01600,3144997.0,1702051.0
2018-BFN-0009436,PROTECT OUR  WINTERS,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-01-22 08:36:17,2020-01-22 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2010-BFN-1045518,EL CENTRO SU TEATRO,721 SANTA FE DR,LIQUOR - ARTS,LICENSE ISSUED - ACTIVE,2018-10-08 12:30:53,2019-11-02 00:00:00,69486.0,721 N Santa Fe Dr,None,Denver,CO,None,3,1,01800,3140917.0,1690339.0
2010-BFN-1050299,EL SAMPA TAQUERIA-BAR,2321 W EVANS AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-12-13 15:33:26,2020-01-11 00:00:00,261490.0,2321 W Evans Ave,None,Denver,CO,None,7,4,05400,3136531.0,1672547.0
2016-BFN-0003228,DIO MIO,3264 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-09 13:29:33,2019-07-24 00:00:00,40728.0,3264 Larimer St,None,Denver,CO,None,9,2,01600,3147086.0,1703881.0
2008-BFN-1031327,STEVE'S SNAPPIN' DOGS,3525 E COLFAX AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2019-03-29 12:58:57,2020-04-16 00:00:00,58830.0,3525 E Colfax Ave,None,Denver,CO,None,9,2,03701,3155890.0,1695040.0
2014-BFN-1074630,EAST TAO,955 N LINCOLN STUNIT I ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-15 00:00:00,2019-05-21 00:00:00,364634.0,955 N Lincoln St Unit I,None,Denver,CO,None,10,6,02702,3144467.0,1691679.0
2015-BFN-0002593,SUSHI-RAMA,2615 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-09-18 13:47:30.000001,2019-10-01 00:00:00,471061.0,2615 Larimer St,None,Denver,CO,None,9,2,01600,3144782.0,1701751.0
2013-BFN-1069498,UPTOWN WINES BEER & SPIRITS,1936 PENNSYLVANIA ST,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-07-02 08:50:29,2019-06-09 00:00:00,166504.0,1936 N Pennsylvania St,None,Denver,CO,None,10,6,02602,3146086.0,1697343.0
2003-BFN-1005492,ZUNI CONOCO,2727 ZUNI ST,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2018-12-27 08:20:09,2020-01-27 00:00:00,None,None,None,None,None,None,1,1,00402,3136027.0,1700876.0
2008-BFN-1037924,DENVER CHOP HOUSE,8700 PENA BLVD CONC A ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-08 15:02:14,2020-03-24 00:00:00,221159.0,8700 Pena Blvd,None,Denver,CO,None,11,7,08313,3231994.0,1736921.0
2013-BFN-1065116,7-ELEVEN STORE 33630A,820 16TH STSUITE 100 ,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-05-18 12:38:24,2019-05-14 00:00:00,55213.0,820 16th St,None,Denver,CO,None,9,6,01702,3142307.0,1697059.0
2018-BFN-0003258,REVERIE LIVING,2910 E 3RD AVE,LIQUOR - ART GALLERY PERMIT,LICENSE ISSUED - ACTIVE,2018-06-18 00:00:00,2019-06-17 00:00:00,474600.0,2910 E 3rd Ave,None,Denver,CO,None,10,3,03800,3153880.0,1687916.0
2010-BFN-1046329,ERITREAN COMMUNITY IN COLORADO,6677 LEETSDALE DR,LIQUOR - CLUB,LICENSE ISSUED - ACTIVE,2018-12-10 13:06:16.000001,2019-11-16 00:00:00,136301.0,6677 Leetsdale Dr,None,Denver,CO,None,5,3,05002,3165846.0,1681180.0
2011-BFN-1053751,LOWES AVANZA #118,1320 S FEDERAL BLVD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2018-09-18 11:39:21,2019-09-25 00:00:00,100379.0,1320 S Federal Blvd,None,Denver,CO,None,7,4,01401,3133874.0,1677374.0
2016-BFN-0005932,"LODO LIQUOR & WINE, LLC DBA MR. B'S WINE & SPIRITS",2101 MARKET STUNIT A ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-09-08 00:00:00,2017-09-08 00:00:00,43442.0,2101 Market St,None,Denver,CO,None,9,6,01600,3142826.0,1700311.0
2017-BFN-0001789,TAP FOURTEEN,400 E 19TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-22 15:00:54,2019-07-26 00:00:00,387902.0,400 E 19th Ave,None,Denver,CO,None,10,6,02601,3145624.0,1697028.0
2018-BFN-0003999,"VITAMIN COTTAGE NATURAL FOOD MARKETS, INC",3757 N BRIGHTON BLVD,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2018-06-13 00:00:00,2019-06-13 00:00:00,42185.0,3757 N Brighton Blvd,None,Denver,CO,None,9,2,01600,3147317.0,1706866.0
2010-BFN-1047266,SMASHBURGER,1201 16TH ST UNIT 106 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-26 08:45:27,2019-09-08 00:00:00,358311.0,1201 16th St Unit 106,None,Denver,CO,None,9,6,01701,3141431.65,1698124.71
2015-BFN-0007471,"SOUTH SHERIDAN ENTERPIRSES, INC.",1945 S SHERIDAN BLVDSUITE 101 ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-11-05 00:00:00,2016-11-05 00:00:00,360451.0,1945 S Sheridan Blvd Unit 101,None,Denver,CO,None,2,4,04700,3125284.0,1673539.0
2013-BFN-1068862,THUMP COFFEE,1201 E 13TH ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-11-16 14:11:37,2019-11-04 00:00:00,65239.0,1201 E 13th Ave,None,Denver,CO,None,10,6,03201,3148246.0,1693763.0
2007-BFN-1026877,CREPES 'N CREPES,1512 LARIMER ST UNIT 6R ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-11-06 12:37:18,2019-10-10 00:00:00,270128.0,1512 Larimer St Unit 6R,None,Denver,CO,None,9,6,01701,3141264.0,1697908.0
2018-BFN-0008546,WARM COOKIES OF THE REVOLUTION,5138 W 29TH AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-12-06 15:42:20,2019-12-06 00:00:00,50087.0,5138 W 29th Ave,None,Denver,CO,None,1,1,00501,3125655.0,1701390.0
2012-BFN-1057955,PEPE'S LIQUORS,535 E 45TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2019-03-11 07:59:38,2020-04-16 00:00:00,34304.0,535 E 45th Ave,None,Denver,CO,None,9,1,01500,3145988.0,1708870.0
2002-BFN-88110,FEDERAL LIQUORS,3755 N FEDERAL BLVD,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-12-26 15:19:37,2020-01-14 00:00:00,46139.0,3755 N Federal Blvd,None,Denver,CO,None,1,1,00303,3133339.0,1705169.0
2016-BFN-0001072,OCHO BROADWAY DBA BAKER WINE & SPIRITS,440 N BROADWAY ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-03-04 00:00:00,2017-03-04 00:00:00,501962.0,440 N Broadway,None,Denver,CO,None,7,3,02802,3144204.0,1688747.0
2018-BFN-0005572,DENVER CHILDREN'S ADVOCACY CENTER,400 N SANTA FE DR,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-08-15 10:24:03,2019-08-15 00:00:00,77943.0,400 N Santa Fe Dr,None,Denver,CO,None,7,3,02100,3141094.0,1688578.0
2018-BFN-0003066,TAJ MUTT HAL,3478 W 32ND AVE,LIQUOR - ART GALLERY PERMIT,LICENSE ISSUED - ACTIVE,2018-06-27 00:00:00,2019-07-20 00:00:00,47030.0,3478 W 32nd Ave,None,Denver,CO,None,1,1,00303,3130977.0,1702734.0
2015-BFN-0004095,HUDSON HILL,619 E 13TH ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-09-21 12:20:15,2019-09-15 00:00:00,263720.0,619 E 13th Ave,None,Denver,CO,None,10,6,02703,3146417.0,1693735.0
